1447;Ofen;Was hast du 1447 in Ofen gemacht?;Die von den ungarischen Ständen zum Wiener Friedenstag verordneten Prälaten und Barone ersuchen K. Friedrich um Sicherheitsbriefe (ausser den gewöhnlichen Geleitsbriefen) vor den Räubern.
1447;Redege;Was hast du 1447 in Redege gemacht?;Waffenstillstand zwischen K. Friedrich und dem Königreich Ungarn auf 2 Jahre.
1447;Regensburg;Was hast du 1447 in Regensburg gemacht?;Markgraf Carl von Baden quittirt K. Friedrich und Herzog Albrecht von Oesterreich über die empfangenen 30000 Gulden und Ducaten Heirathgut seiner Gemahlinn Catharina, ihrer Schwester.
1447;Rom;Was hast du 1447 in Rom gemacht?;Papst Eugen IV. bestätigt die von seinen Legaten mit K. Friedrich verabredeten Puncte und Capitel.
1447;Siena;Was hast du 1447 in Siena gemacht?;Die Stadt Siena gibt dem K. Friedrich einen Geleitsbrief zur Reise nach Rom, und verspricht, für Proviant zu sorgen.
1447;Ulm;Was hast du 1447 in Ulm gemacht?;Der Stadtrath zu Ulm erlässt einen Spruch über die Vollmachten der schweizerischen Anwälde.
1447;Umbse;Was hast du 1447 in Umbse gemacht?;Herzog Sigmund von Oesterreich schreibt dem Ulrich Schrankpawmer in Betreff einer Werbung bey K. Friedrich, hinsichtlich des ledig gewordenen Herzogthums Mayland.
1447;Venedig;Was hast du 1447 in Venedig gemacht?;Franz Foscari, Herzog von Venedig gibt dem K. Friedrich einen Geleitsbrief durchs Venetianische zur Reise nach Rom zur kaiserlichen Krönung.
1447;Wernstein;Was hast du 1447 in Wernstein gemacht?;Willpold Messenpekh stellt dem K. Friedrich, als Vormund K. Ladislaus, einen Pflegrevers aus, in Ansehung des ihm mit der Burghut lebenslänglich anvertrauten Schlosses Wernstain.
1447;Wien;Was hast du 1447 in Wien gemacht?;Er schreibt dem Ulrich von Rosenberg (böhm.
1447;Wien {?};Was hast du 1447 in Wien {?} gemacht?;Die Versammlung zu Basel ersucht den Herzog Sigmund von Oesterreich um Fortsetzung des sichern Geleites, das sein Vater (Herzog Friedrich) ihr gegeben.
1447;Wien];Was hast du 1447 in Wien] gemacht?;Er schreibt desgleichen an Hz. Wilhelm (III. von Sachsen).
1447;Wiener Neustadt;Was hast du 1447 in Wiener Neustadt gemacht?;Er teilt allen geistlichen und weltlichen Kff. und Fürsten sowie allen Gff. Freiherren etc. und Reichsuntertanen mit, er habe nach der Erlangung der kgl. Würde Irrungen und Zwietracht in der hl.
1447;Worms;Was hast du 1447 in Worms gemacht?;Erzbischof Dietrich von Mainz und Herzog Ludwig von Bayern erlassen einen Schiedspruch zwischen Herzog Albrecht und dem Hause Oesterreich einerseits, und der Stadt Rheinfelden andererseits.
1448;Arras;Was hast du 1448 in Arras gemacht?;Adrian van der Ge, gewesener Gesandter des Herzogs Philipp von Burgund zu Wien, schreibt dem Herzog Albrecht von Oesterreich in Angelegenheiten seiner Gesandtschaft.
1448;Baden;Was hast du 1448 in Baden gemacht?;Er bevollmächtigt seine Räthe, bey der zu Znaim Statt habenden Zusammenkunft die Zwistigkeiten zwischen österreichischen und mährischen Unterthanen gütlich beylegen zu helfen.
1448;Bamberg;Was hast du 1448 in Bamberg gemacht?;Bischof Anton von Bamberg tritt dem zwischen Mainz, Pfalz, Oesterreich, Bayern, Brandenburg, Baden und Würtemberg im Jahre 1445 abgeschlossenen Bündnisse bey.
1448;Basel;Was hast du 1448 in Basel gemacht?;Die Versammlung zu Basel schreibt an Herzog Sigmund von Oesterreich.
1448;Bern;Was hast du 1448 in Bern gemacht?;Die Stadt Bern entschuldigt sich gegen Herzog Albrecht von Oesterreich über das Gerücht, als hätte sie ihn wollen ermorden lassen.
1448;Caynone;Was hast du 1448 in Caynone gemacht?;Verbindung zwischen K. Carl von Frankreich, K. Jacob von Schottland und Herzog Sigmund von Oesterreich.
1448;Cistercii;Was hast du 1448 in Cistercii gemacht?;Johann, Abt von Citeaux schickt dem K. Friedrich einen Bruderschaftsbrief seines Ordens.
1448;Dyessenhoven;Was hast du 1448 in Dyessenhoven gemacht?;Jörg von Rorbach, Kammermeister des Herzogs Albrecht von Oesterreich, stellt seinem Herrn einen Revers aus, hinsichtlich des ihm satzweise überlassenen Schlosses Lanndsee.
1448;Freyburg;Was hast du 1448 in Freyburg gemacht?;Die Stadt Freyburg im Oechtland schreibt dem Herzog Albrecht von Oesterreich in Betreff des zwischen ihr, dem Herzog von Savoyen und der Stadt Bern anberaumten Tages.
1448;Graz;Was hast du 1448 in Graz gemacht?;Er erläßt im Streit wegen der Weinfuhr von Österreich über den Semmering oder andere Straßen in das Ftm.
1448;Grätz;Was hast du 1448 in Grätz gemacht?;Er befiehlt dem Herzog Albrecht, seinem Bruder, mit dem Reichs-Banner wider den Herzog von Savoyen zu Felde zu ziehen.
1448;Kotzsee;Was hast du 1448 in Kotzsee gemacht?;Pangratz von St. Nicla, gesessen aufm Branncz verschreibt sich für sich und den edeln Michel Orzag von Guth gegen K. Friedrich wegen Auslieferung einiger Spruchbriefe.
1448;Krems;Was hast du 1448 in Krems gemacht?;Landtag zu Krems der österreichischen Stände aus Auftrag K. Friedrichs.
1448;Mailand;Was hast du 1448 in Mailand gemacht?;Die Mailänder entschuldigen sich bey K. Friedrich über die Verspätung ihrer Gehorsamsversicherung.
1448;Marburg;Was hast du 1448 in Marburg gemacht?;Er befiehlt allen Ansässigen in Laibach, zur Befestigung dieses Ortes mitzuwirken.
1448;Neustadt;Was hast du 1448 in Neustadt gemacht?;Er bestätigt die Gewohnheiten und Statuten des Provincial-Gerichtes in Hagenau.
1448;Pressburg;Was hast du 1448 in Pressburg gemacht?;Er lässt mit einigen ungarischen Edelleuten einen Friedens-Vergleich abschliessen.
1448;Rom;Was hast du 1448 in Rom gemacht?;Papst Nicolaus V. bestätigt das zu Wien abgeschlossene Concordat mit der deutschen Nation.
1448;Trawnkirchen;Was hast du 1448 in Trawnkirchen gemacht?;Barbara Aebtissinn und der Convent des Frauenklosters zu Traunkirchen (in Ober-Oesterreich) übergeben dem K. Friedrich ihre Leute, Gründe und Güter zu Trofeya.
1448;Wien;Was hast du 1448 in Wien gemacht?;Er erlaubt, für sich und K. Ladislaus, dem Bernhard Prawn, von den Erben des Lorenz Kraft den für 200 Pfund Pfenning verpfändeten Turm zu Gmunden einzulösen und lebenslänglich satzweise inne zu haben.
1448;Wiener Neustadt;Was hast du 1448 in Wiener Neustadt gemacht?;Er belehnt seinen Schwager Hz. Friedrich (II.) von Sachsen erblich mit dem Schloß Schwarzburg und der Vogtei des Klosters Paulinzella.
1449;Bern;Was hast du 1449 in Bern gemacht?;Der Rath zu Bern schreibt dem Herzog Albrecht von Oesterreich, in Ansehung des von ihm für 300 Mann verlangten Geleites.
1449;Bleiburg;Was hast du 1449 in Bleiburg gemacht?;Er befiehlt Bürgermeistern und Rat der Stadt Nürnberg, die halbe JudensteuerKaspar Schlick, der den Anspruch auf die halbe Judensteuer von Kg. Albrecht II. erworben hatte, war 1449 gestorben.
1449;Breisach;Was hast du 1449 in Breisach gemacht?;Herzog Albrecht von Oesterreich schliesst durch Vermittlung des Markgrafen Jacob von Baden mit der Stadt Basel einen Vertrag ab.
1449;Freyburg;Was hast du 1449 in Freyburg gemacht?;Die Stadt Freyburg im Uechtland bevollmächtigt Abgeordnete, um vor Herzog Albrecht von Oesterreich zu rechten.
1449;Graz;Was hast du 1449 in Graz gemacht?;Er lädt Georg von SchaumbergVgl. die n. 483 und die dortigen Anmerkungen. auf Klage von Bürgermeistern und Rat der Stadt Nürnberg zu rechtlicher Verantwortung vor sich.
1449;Grätz;Was hast du 1449 in Grätz gemacht?;Er bestätigt dem Augustinerkloster zu Waldsee im Bisthum Constanz einen inserirten Privilegienbrief K. Friedrichs I. vom J. 1181.
1449;Heidelberg;Was hast du 1449 in Heidelberg gemacht?;Herzog Albrecht von Oesterreich, die Markgrafen Albrecht von Brandenburg und Jacob von Baden und Graf Ulrich von Würtemberg verbinden sich zum wechselseitigen Beystand, besonders wider gewisse Städte.
1449;Im hindern Eysenertzt;Was hast du 1449 in Im hindern Eysenertzt gemacht?;Er verleiht dem Erhard am Griess eine Hube und ein Gut zu Trieben in St. Lorenzpfarr gelegen.
1449;In Rupibus scissi Leonis;Was hast du 1449 in In Rupibus scissi Leonis gemacht?;K. Karl von Frankreich bestätigt das durch Abgeordnete abgeschlossene Bündnis mit Herzog Sigmund von Oesterreich.
1449;Judenburg;Was hast du 1449 in Judenburg gemacht?;Er erlässt einen Schiedspruch zwischen Jörg Schawregker und Wolfgang Freytag.
1449;Krems;Was hast du 1449 in Krems gemacht?;Landtag der österreichischen Stände zu Krems, auf Befehl des K. Friedrich gehalten.
1449;Laibach;Was hast du 1449 in Laibach gemacht?;Er verhandelt mit Gf. Heinrich von Görz über dessen GeldschuldKg.F. prozessierte seit 1444 mit Heinrich von Görz wegen einer aus dem Jahr 1394 resultierenden Geldschuld der Görzer.
1449;Laybach;Was hast du 1449 in Laybach gemacht?;Jörg Lamberger gibt dem K. Friedrich, der ihm die Pflege über die Vesten Oberlack, Wildenlack und den Thurm daselbst übergeben hat, einen Pfleg-Revers.
1449;Leoben;Was hast du 1449 in Leoben gemacht?;Er lässt durch seine Räthe zwischen dem resignirten Propst des Chorherrnstiftes Vorau und dem wirklichen (Andreas) eine Uebereinkunft zur Beylegung ihrer Streitigkeiten abschliessen.
1449;Molins;Was hast du 1449 in Molins gemacht?;Schreiben Königs Carl VII. von Frankreich an den Wigalois Gradner, Rath des Herzogs Sigmunds, über Schuldreste des Letzteren.
1449;Murau;Was hast du 1449 in Murau gemacht?;Er erlässt für Steyermark eine Eisensatzung und Ordnung.
1449;Neustadt;Was hast du 1449 in Neustadt gemacht?;Er erlässt einen Gerichtsbrief in Ansehung der Klage der Elisabeth Werlin gegen Heinrich Perner von Perneck.
1449;Rom;Was hast du 1449 in Rom gemacht?;Papst Nicolaus V. erlässt eine Bulle, wodurch alle zur Zeit des Schisma von ihren Pfründen entsetzte Personen restituirt werden.
1449;Tegernsee;Was hast du 1449 in Tegernsee gemacht?;Caspar Abbt und der Convent des Klosters Tegernsee geben dem K. Friedrich einen geistlichen Bruderschaftsbrief.
1449;Villach;Was hast du 1449 in Villach gemacht?;Er bewilligt dem Abt und Konvent des Benediktinerklosters St. Salvator in Millstatt den VerkaufUrk. von 1449 Mai 6 im HHStA Wien (Sign.
1449;Wien;Was hast du 1449 in Wien gemacht?;Er beurkundet das heute vor Bf. Silvester von Chiemsee ergangene Urteil seines Kammergerichts im Prozeß Hans Kreygenbergs gegen Dr.
1449;Wiener Neustadt;Was hast du 1449 in Wiener Neustadt gemacht?;Er beurkundet, dem Niklas Pogenwirth 400 Pfd.
1450;Baden;Was hast du 1450 in Baden gemacht?;Er verleiht dem Wolfgang von Walsee den Blutbann in seinen Gerichten, doch mit Vorbehalt der österreichischen Landesherrlichkeit.
1450;Bern;Was hast du 1450 in Bern gemacht?;Die Machtbothen Herzogs Sigmund von Oesterreich und der Stadt Bern schliessen und vermitteln einen Vertrag zwischen der Stadt Freyburg im Uechtland und den dazu gehörigen Dörfern.
1450;Heidelberg;Was hast du 1450 in Heidelberg gemacht?;Herzog Albrecht von Oesterreich, Markgraf Albrecht von Brandenburg, Markgraf Jacob von Baden und Graf Ulrich von Wirtemberg schliessen ein Hülfsbündniss.
1450;Innsbruck;Was hast du 1450 in Innsbruck gemacht?;Herzog Albrecht erlässt ein Mandat an die Bewohner von Burgau, Freyburg im Uechtland, Turgaw, Hegaw und anderer Herrschaften jenseits des Arls und Verns, dem Herzog Sigmund zu huldigen.
1450;Neustadt;Was hast du 1450 in Neustadt gemacht?;Er ersucht die Herren von Wien, Martha Elblin, die aus dem Hieronimiterinnen-Kloster daselbst gegangen, und desshalb von Wien war verbannt worden, wieder zu Gnaden aufzunehmen.
1450;Pesth;Was hast du 1450 in Pesth gemacht?;Der Statthalter und die Stände von Ungarn schreiben dem Papst Nicolaus V. und beklagen sich über K. Friedrich wegen Vorenthaltung der Reichskrone und des jungen Königs u. s. w.
1450;Pressburg;Was hast du 1450 in Pressburg gemacht?;Ladislav von Gara stellt einen Revers aus, dass er wider K. Friedrich, der ihn aus der Gefangenschaft freygelassen und ihm das Schloss Theben zurück gegeben hat, niemahls etwas unternehmen werde.
1450;Roussillon;Was hast du 1450 in Roussillon gemacht?;K. Karl von Frankreich verspricht dem Herzog Sigmund von Oesterreich, einige Abgeordnete nach Constanz zu senden, um ihn mit den Schweizern auszugleichen.
1450;Wiener Neustadt;Was hast du 1450 in Wiener Neustadt gemacht?;Er bekundet, daß nach dem Tod der Hzin.
1450;apud Lezigniacum;Was hast du 1450 in apud Lezigniacum gemacht?;K. Carl von Frankreich schreibt an Herzog Sigmund von Oesterreich, dass wegen dringender Beschützung des Königreiches die Erfüllung seines Ansuchens bis nach Allerheiligen verschoben werden müsse.
1451;Graz;Was hast du 1451 in Graz gemacht?;Er befiehlt Reinprecht von EbersdorfZu Reinprechts von Ebersdorf Funktion als kgl. Kommissar seit 1451 in Liegnitz vgl. GRÜNHAGEN , Geschichte Schlesiens S. 279.
1451;Grätz;Was hast du 1451 in Grätz gemacht?;Er verbiethet (wie früher die k. Räthe) den beyden Städten Krems und Stein, den angekündeten Landtag zu Wien zu beschicken.
1451;Innsbruck;Was hast du 1451 in Innsbruck gemacht?;Herzog Sigmund von Oesterreich bestätigt den tyrolischen Ständen ihre Privilegien.
1451;Knittelfeld;Was hast du 1451 in Knittelfeld gemacht?;Er macht die Stadt Wien, die sich seiner Burg bemächtigt hat, verantwortlich für den etwa darin verursachten Schaden.
1451;Lissabon;Was hast du 1451 in Lissabon gemacht?;Jacob Moz, K. Friedrichs Gewaltträger, schliesst mit der portugiesischen Prinzessinn Eleonora im Nahmen seines Herrn die Heirath ab.
1451;Martberg;Was hast du 1451 in Martberg gemacht?;Die Landstände Oesterreichs schliessen einen Bund wider K. Friedrich, um ihn zu nöthigen, den K. Ladislaus aus der Vormundschaft zu entlassen.
1451;Neustadt;Was hast du 1451 in Neustadt gemacht?;Er verleiht dem Rüdiger von Starhemberg und seinen Söhnen Rüdiger und Matthias den Blutbann auf ihren Gütern.
1451;Rom;Was hast du 1451 in Rom gemacht?;Papst Nicolaus V. erlaubt dem K. Friedrich, das Minoritenkloster zu Neustadt untersuchen und reformiren zu lassen.
1451;Sonnberg;Was hast du 1451 in Sonnberg gemacht?;Die versammelten österreichischen Stände bestärken die Stadt Wien in dem Vorhaben, den nächsten angesagten Landtag daselbst halten zu helfen, unbeirrt durch das Verboth des römischen Königs.
1451;Venedig;Was hast du 1451 in Venedig gemacht?;Franz Foscari, Herzog von Venedig, schickt dem K. Friedrich einen Geleitsbrief für die Reise nach Rom zur Kaiser-Krönung.
1451;Villach;Was hast du 1451 in Villach gemacht?;Er schreibt der Stadt Zürch in Betreff der Kriegsschulden, deren Einforderung verschoben werden soll.
1451;Wien;Was hast du 1451 in Wien gemacht?;Er verleiht dem Bernhard Sennginger etliche Gülten und die Fleischbänke zu Weykcharstorf, von Jörg Grabner aufgesandt.
1451;Wiener Neustadt;Was hast du 1451 in Wiener Neustadt gemacht?;Er präsentiert dem Bf. Peter (II.) von Breslau den Bacc.
1451;Wulderstorf;Was hast du 1451 in Wulderstorf gemacht?;Die versammelten Landstände Oesterreichs schicken Deputirte an die beyden Städte Krems und Stein.
1452;Aussee;Was hast du 1452 in Aussee gemacht?;Die Studniczer'schen Erben übergeben K. Friedrich um 150 Pfund Pfenning ihre anderthalb Pfannhausstatt zu Awssee an der nidern Phann.
1452;Constanz;Was hast du 1452 in Constanz gemacht?;Die Stadt Zürch gelobt dem Herzog Sigmund von Oesterreich, alles das zu halten, was in dem Pfandbriefe über die (um 17000 fl. rh. verpfändete) Herrschaft Kiburg enthalten ist.
1452;Ferrara;Was hast du 1452 in Ferrara gemacht?;Er macht den Christoph Lanfranchino zum k. Rath und Comes Palatinus, sammt seiner ganzen Familie (seinen Brüdern), mit dem Rechte, den kaiserlichen doppelten Adler im Wapen zu führen.
1452;Florenz;Was hast du 1452 in Florenz gemacht?;Er gibt dem Sohne des Julian de Ricciis von Florenz einen Doctoratsbrief.
1452;Neapel;Was hast du 1452 in Neapel gemacht?;Er creirt den Jacob Anton Pandonus Porcelius als Orator, Historiographen und Poeten.
1452;Neustadt;Was hast du 1452 in Neustadt gemacht?;Er verleiht dem Wolfgang Perndorffer, kaiserl. Küchenschreiber, ein Wapen.
1452;Portenau;Was hast du 1452 in Portenau gemacht?;Er macht den Franciscus, Sohn des Albertus de Conthi von Venedig, und seinen Sohn Petrus Franciscus de Conthi zu Pfalzgrafen.
1452;Pressburg;Was hast du 1452 in Pressburg gemacht?;Johann Hunyad, Gubernator, und die Stände Ungarns geben ihren Abgesandten nach Rom einen Geleitsbrief und eine Instruction.
1452;Rom;Was hast du 1452 in Rom gemacht?;Pabst Nicolaus V. erlaubt dem K. Friedrich und 100 Personen, die er nach Belieben auswählen darf, sich einen Beichtvater auszusuchen, der ihn (oder sie) einmahl von allen Sünden lossprechen könne.
1452;Ulm;Was hast du 1452 in Ulm gemacht?;Herzog Sigmund von Oesterreich und Pfalzgraf Friedrich bey Rhein, Herzog von Bayern, verbinden sich auf 4 Jahre zur wechselseitigen Hülfe.
1452;Venedig;Was hast du 1452 in Venedig gemacht?;Er gibt dem Simon, Sohn des Antonius Turricelli von Reggio einen Doctoratsbrief.
1452;Wels;Was hast du 1452 in Wels gemacht?;Verhandlung der zu Wels versammelten oberösterreichischen Stände mit den unterösterreichischen Deputirten und ihr Anschluss an die unterösterreichische Landschaft.
1452;Wien;Was hast du 1452 in Wien gemacht?;Die Stadt Wien antwortet dem K. Friedrich auf sein Schreiben vom 23. Dec.
1452;Wiener Neustadt;Was hast du 1452 in Wiener Neustadt gemacht?;Er bestätigt der Stadt Frankfurt alle von seinen Vorgängern, ihm und dem Reich erhaltenen Privilegien, Urteilssprüche, Handfesten und Schreiben (nach Kop.).
1453;Graz;Was hast du 1453 in Graz gemacht?;Er gestattet Veit Hengsbacher, dessen Hof und Gründe zu Gams bei Marburg mit Mauern zu befestigen, und gebietet allen seinen Untertanen die Beachtung dieses Privilegs.
1453;Grätz;Was hast du 1453 in Grätz gemacht?;Er befiehlt dem Steyrischen Landeshauptmann, Jörg von Herberstein dem ältern, den Propst und den Convent von Vorau zu schützen.
1453;Krems;Was hast du 1453 in Krems gemacht?;Landtag der österreichischen Stände zu Krems, von K. Ladislaus P. ausgeschrieben.
1453;Neustadt;Was hast du 1453 in Neustadt gemacht?;Er bestätigt den Gebrüdern Ehinger (Walther und Hanns Rümelin) die von den KK.
1453;Salzburg;Was hast du 1453 in Salzburg gemacht?;Erzbischof Sigmund von Salzburg empfiehlt dem K. Friedrich den Propst Leonhard von Vorau.
1453;Venedig;Was hast du 1453 in Venedig gemacht?;Der Herzog von Venedig, Franciscus Foscari, schreibt dem K. Friedrich das Nähere über die Einnahme von Constantinopel durch die Türken.
1453;Wien;Was hast du 1453 in Wien gemacht?;Erzherzog Albrecht von Oesterreich quittirt seinen Bruder K. Friedrich über 10000 fl.
1453;Wiener Neustadt;Was hast du 1453 in Wiener Neustadt gemacht?;Er befiehlt allen Juden und Jüdinnen und der gemeinen Judenschaft in der Gft.
1453;Wiener Neustadt];Was hast du 1453 in Wiener Neustadt] gemacht?;Er beurkundet, daß er Ulrich von Grafenegg 1500 fl. ung. und Dukaten schulde.
1454;Aussee;Was hast du 1454 in Aussee gemacht?;Barbara, Witwe des Wilhelm Schaueregker quittirt den K. Friedrich über 190 Pfund 12 Pfennige für abgetretene Güter.
1454;Bonn;Was hast du 1454 in Bonn gemacht?;Erzbischof Dietrich von Kölln verschreibt sich gegen Erzherzog Albrecht von Oesterreich, in Ansehung einer künftigen Wahl.
1454;Mannheim;Was hast du 1454 in Mannheim gemacht?;Herzog Friedrich von Bayern, Pfalzgraf bey Rhein und Churfürst (Erztruchsess), verschreibt sich gegen Erzherzog Albrecht von Oesterreich, in Ansehung einer künftigen Königswahl.
1454;Neustadt;Was hast du 1454 in Neustadt gemacht?;Er creirt den Franciscus de Castillio zum Grafen und Burggrafen von Ober-Venegono in der Mailänder Diöcese, verleiht ihm sein Lehen und bestätigt seine Privilegien.
1454;Rothschild;Was hast du 1454 in Rothschild gemacht?;König Christian von Dänemark schreibt dem K. Friedrich, auf dessen Aufforderung zum Türkenzug und über die Verhältnisse des deutschen Ordens in Preussen.
1454;Wiener Neustadt;Was hast du 1454 in Wiener Neustadt gemacht?;Er quittiert den in der Reichsstadt Mühlhausen ansässigen Juden die Zahlung des an ihn anläßlich seiner Kaiserkrönung von all ihrem Gut zu entrichtenden Dritten Pfennigs.
1455;Graz;Was hast du 1455 in Graz gemacht?;Er befiehlt (der Stadt Halle)Die Abschrift des ksl. Mandats enthält keine Adresse.
1455;Grätz;Was hast du 1455 in Grätz gemacht?;Er trägt dem Markgrafen Albrecht von Brandenburg auf, dem von Berthold von Ellerbach und Andreas Pemkircher hart bedrängten Schlosse Güssing in Ungarn mit bewaffneter Macht Beystand zu leisten.
1455;Heidelberg;Was hast du 1455 in Heidelberg gemacht?;Herzog Friedrich von Bayern, Pfalzgraf bey Rhein, stellt für Erzherzog Albrecht von Oesterreich ein Zeugniss aus.
1455;Neustadt;Was hast du 1455 in Neustadt gemacht?;Er verleiht dem Ulrich Trewtinger ein Wapen.
1455;Poppilstorp;Was hast du 1455 in Poppilstorp gemacht?;Erzbischof Dietrich von Cölln stellt einen Kundschaftsbrief aus für Erzherzog Albrecht von Oesterreich.
1455;Rom;Was hast du 1455 in Rom gemacht?;Papst Calixtus III. bestätigt die dem K. Friedrich von seinen Vorfahrern Papst Eugen IV. und Papst Nicolaus V. gegebene Versprechen.
1455;Wiener Neustadt;Was hast du 1455 in Wiener Neustadt gemacht?;Er berichtet Kg. Ladislaus von Böhmen von der Einberufung eines Tage zu Brüx und Laun in Böhmen für den 10.
1456;Graz;Was hast du 1456 in Graz gemacht?;Er bestätigt seinem Schwager Kf. Friedrich (II.) von Sachsen, dessen Bruder Hz. Wilhelm (III.) und ihren männlichen Erben die Privilegien und die mit Hessen geschlossene Erbeinung.
1456;Grätz;Was hast du 1456 in Grätz gemacht?;Er verleiht dem Michel Link von Schwabach das Gütlein zu Tenneloch, das bisher sein Gewaltträger Conrad Paumgartner der ältere gehabt.
1456;Neustadt;Was hast du 1456 in Neustadt gemacht?;Er verleiht den Gebrüdern Bohuslaus und Johann Konfalt von Drazicz die Freyheit, mit rothem Wachs zu siegeln.
1456;Rom;Was hast du 1456 in Rom gemacht?;Papst Calixtus III. bestätigt dem K. Friedrich das von seinem Vorfahrer Papst Nicolaus V. demselben ertheilte Indultum, in Betreff der ersten Bitten.
1456;Wiener Neustadt;Was hast du 1456 in Wiener Neustadt gemacht?;Er sichert seinem Schwager Kf. Friedrich (II.) von Sachsen seinen ksl. Beistand gegen dessen Gegner zu.
1457;Cilli;Was hast du 1457 in Cilli gemacht?;Er weist die Brüder Veit und Friedrich von Schönburg, Herren zu Glauchau, und ihre Erben zum unverzüglichen Lehnsempfang des Schlosses Hartenstein an Kf. Friedrich (II.) von Sachsen und dessen Erben.
1457;Cilly;Was hast du 1457 in Cilly gemacht?;Er erlässt ein Mandat an die Landschaft und Städte des Erzstifts Trier, worin er ihnen bey Verlust ihrer Privilegien und einer Pön von 2000 Mark Goldes befiehlt, das unter dem Dat. 10.
1457;Feistritz;Was hast du 1457 in Feistritz gemacht?;Er verleiht dem Frauenkloster Studenitz (zum Gnadenprun), Prediger-Ordens, einen Wochenmarkt im Dorfe Studenitz, alle Montage.
1457;Graz;Was hast du 1457 in Graz gemacht?;Er verbietet einem (ungenannten) Pfgf. bei RheinDer Adressat des ksl. Schreibens ergibt sich aus der unter dem KVr stehenden Nachschrift: Uns(er)m h(er)ren dem pfalczgraven zugeschr(ieben).
1457;Graz];Was hast du 1457 in Graz] gemacht?;Er verschreibt Katharina, der Witwe Gf. Ulrichs von Cilli, das Schloss Gurkfeld sowie das Amt Landstrass und weitere Ämter.
1457;Grätz;Was hast du 1457 in Grätz gemacht?;Er bestätigt die Privilegien des Benedictiner-Klosters Millstatt.
1457;Krainburg;Was hast du 1457 in Krainburg gemacht?;Er verpfändetDie Bedingungen der Pfandlösung sowie die Schutz- und Schadenersatzverpflichtungen des Kaisers wie in n. 375.
1457;Lüneburg;Was hast du 1457 in Lüneburg gemacht?;Bürgermeister und Rath der Stadt Lüneburg geben dem K. Friedrich einen Schuld- und Schadlosbrief über 15000 fl. Rhein., welche in 2 Terminen bezahlt werden sollen.
1457;Millstatt;Was hast du 1457 in Millstatt gemacht?;Er ertheilt dem Kloster Millstatt das Fischerrecht auf dem untern Theil des Sees zu Millstatt und dem Bache zu Tobriach, gegen Ablieferung von 50 Lachsforellen alle Quatember.
1457;Rom;Was hast du 1457 in Rom gemacht?;Papst Calixt III. schreibt dem K. Friedrich, und rechtfertigt sich.
1457;Spital;Was hast du 1457 in Spital gemacht?;Er verleiht der Margareth, Witwe des Hanns Schmied von Velach (Villach) einen Acker unter dem Kreuze zu Villach gelegen, 2 Joch gross.
1457;Spittal in Kärnten;Was hast du 1457 in Spittal in Kärnten gemacht?;Er lädt Gf. Diether von Isenburg-Büdingen persönlich oder seine Gesandten zu einem Tag auf sant Michels tag (September 29) nach Nürnberg.
1457;Triest;Was hast du 1457 in Triest gemacht?;Bischof Anton von Triest und 3 Bürger von Triest stellen dem K. Friedrich einen Schuld- und Schadlosbrief über 600 ungr. Ducaten aus, welche bis künftigen St. Martinstag bezahlt werden sollen.
1457;Volkenmarkt;Was hast du 1457 in Volkenmarkt gemacht?;Er bestätigt dem Gregorius Schatter, Besitzer des Edlinger-Gutes (dessen Vorfahren die Herzoge von Kärnten auf den Herzogstuhl zu setzen pflegten) die freyen Besitzungen für sich und seine Erben.
1457;Völkermarkt;Was hast du 1457 in Völkermarkt gemacht?;Er teilt den Zunftmeistern, Zünften und der Gemeinde der Stadt Mainz mit, daß er dem Bürgermeister und Rat von Mainz schriftlich befohlen habeVgl.n.
1457;Wien;Was hast du 1457 in Wien gemacht?;Verhandlung zwischen den Räthen K. Ladislaus (nach dessen Absterben), Erzherzog Albrecht von Oesterreich und der österreichischen Landschaft.
1457;Windisch-Feistritz;Was hast du 1457 in Windisch-Feistritz gemacht?;Er gestattet dem Dominikanerinnenkloster Studenitz, jeden Montag einen Wochenmarkt im Dorf Studenitz abzuhalten.
1457;Zürch;Was hast du 1457 in Zürch gemacht?;Die Zürcher und Eidgenossen vermitteln eine Ausgleichung zwischen Herzog Sigmund von Oesterreich und denen von Rapperswil.
1458;Brünn;Was hast du 1458 in Brünn gemacht?;Georg Podiebrad, König von Böhmen, gibt dem K. Friedrich einen Geleitsbrief, zur sichern Reise nach Brünn.Desgleichen die böhmischen und mährischen Landstände.it. die Stadt Brünn.
1458;Graz;Was hast du 1458 in Graz gemacht?;Er nimmt Gf.Zu dem hier erstmals für einen Lichtenberger verwandten Grafentitel und allgemein zur Einordnung des Stücks vgl. Lehmann, Lichtenberg 1 S. 314.
1458;Grätz;Was hast du 1458 in Grätz gemacht?;Er verleiht dem Ruprecht Peystock, im Dienste des Klosters St. Paul im Laventhal, den Blutbann auf allen Gründen und Besitzungen des Klosters.
1458;Judenburg;Was hast du 1458 in Judenburg gemacht?;Er verlangt von dem Frauenkloster Göss eine Kriegsteuer von 800 Gulden ungr. Ducaten, die dasselbe aber auf die Leute und Güter des Gotteshauses austheilen mag.
1458;Korneuburg;Was hast du 1458 in Korneuburg gemacht?;Er spricht die Wiener (und andere Städte unter der Enns) vom Eid der Treue gegen sich und seinen Vetter Herzog Sigmund los, und befiehlt ihnen, seinem Bruder K. Friedrich zu huldigen.
